torneo,categoria,fecha_fixture,match_id,date,location,team,picture_bagde,Jugador,puntos,rebotes,asistencias,robos,fouls,triples,dobles,libres,status,picture
TORNEO APERTURA 2026,PRIMERA B,Fecha 6,136,sin fecha,UGAB,UGAB BASQUET,https://dum74chhmgug7.cloudfront.net/public/cx3yomz9kWiUxTj6r5HYrd.png,Alexis Ohan Koruk,15,9,0,1,1,0,5,5,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA B,Fecha 6,136,sin fecha,UGAB,UGAB BASQUET,https://dum74chhmgug7.cloudfront.net/public/cx3yomz9kWiUxTj6r5HYrd.png,Octavio Guido Frigerio,2,3,0,0,1,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA B,Fecha 6,136,sin fecha,UGAB,UGAB BASQUET,https://dum74chhmgug7.cloudfront.net/public/cx3yomz9kWiUxTj6r5HYrd.png,Andres Mardirosian,5,2,0,0,4,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA B,Fecha 6,136,sin fecha,UGAB,UGAB BASQUET,https://dum74chhmgug7.cloudfront.net/public/cx3yomz9kWiUxTj6r5HYrd.png,Eduardo Scevola,10,6,0,1,1,0,5,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA B,Fecha 6,136,sin fecha,UGAB,UGAB BASQUET,https://dum74chhmgug7.cloudfront.net/public/cx3yomz9kWiUxTj6r5HYrd.png,Joaquin Morera,7,5,0,2,3,1,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Pedro Santiago Balor,1,3,1,1,0,0,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/2nSppr5Kk6Q2kq6VrHWGyX.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Facundo Agustin Naveira Torrado,9,14,0,1,2,1,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/n8MNNW3vW1sJp3Axy8y3mL.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Diego Bautista Orlandi,4,2,0,1,2,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/xrwdUnXq64Fo3nckKMcmMw.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Juan Ignacio Lopez,8,2,1,2,1,1,2,1,ok,https://dum74chhmgug7.cloudfront.net/public/89cgFeLsA7nHTShDYGyugC.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Ezequiel Argento,3,4,0,2,2,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/h33jrVhymvTbqjYYSw19q2.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Thiago Genovese Leon,4,3,1,1,3,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/viU6kgsGmDEC8rtVX5rCNP.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Franco Giuliano Capece,0,4,1,1,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/1ZLm8wZnNU4BFTX3LQj1uc.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Ignacio Agustin Olivera,11,8,0,0,3,1,4,0,ok,https://dum74chhmgug7.cloudfront.net/public/5Z1ktVTubcKoH8hBNFukHn.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,POLENTA,https://dum74chhmgug7.cloudfront.net/public/heHu1Em9kpwtMRRajfbSeA.png,Santiago Tomas Garcia,12,4,1,1,2,2,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"Jauregui, Juan Manuel",2,2,0,1,1,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"De la Torre, Lucas",9,5,1,0,5,0,4,1,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"Otazúa, Mariano",0,1,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"El Zoor, Augusto",0,3,0,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"Ianotti, Agustín",3,6,2,2,1,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"Pennini, Franco",1,4,0,0,1,0,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"Rucci, Federico",14,6,0,0,2,2,2,4,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"Riat, Facundo",0,3,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"Jacquet, Alejo",2,2,2,0,4,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,138,2026-03-01T13:30:00.000Z,ISEF,BARRILETE CÓSMICO,https://dum74chhmgug7.cloudfront.net/public/jeJRrGw6V5PyExuU6vpM2d.png,"Jackson, Agustin",3,6,0,0,0,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,LUCA VIZIOLI,1,1,0,0,0,0,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/wAhkBhVpHoQHomKte4KiBS.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,LISANDRO NADIN,0,3,0,2,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,MARKO MILINKOVIC,0,3,0,2,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,sin nombre,0,3,0,2,0,0,0,0,player null,sin foto
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,NICOLAS MIRANDA,0,4,0,1,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/4RcWMPjvEJhZUTU42MVjX7.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,FEDERICO RUGGIERO,0,0,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/etmXZYAV76JFGw16EnKnw8.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,JUAN RICCI,5,5,0,1,0,1,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/vsAzVMbrnLpmUctKnEHFDi.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,TOMAS PUNTIN,8,2,0,0,3,0,4,0,ok,https://dum74chhmgug7.cloudfront.net/public/19gPqT136LdY3YvYRXZFTq.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,GASTON RUDICH,0,2,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/aHzpLWEk3zpXERQJ55hcEH.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,FLORIDA LEGENDS B,https://dum74chhmgug7.cloudfront.net/public/1W9p3iG7kpTrcQpRJywQqj.png,CRISTOPHER GONZALES,1,2,0,0,1,0,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Mariano Lorea,3,2,0,0,0,0,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Julian Simkin,0,4,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Matias Cwik,2,4,1,1,1,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Leandro Avruj,2,7,0,0,3,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Axel Schenkelman,18,7,1,1,1,1,7,1,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Martin Pilosoff,4,1,0,3,1,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Tomas Kobrinsky,6,6,0,0,3,2,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Nicolas Feiguelblat,0,0,0,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Nicolas Leigborin,6,8,1,1,1,0,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Federico Lipsich,0,0,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Nicolás Chamo,4,0,0,2,0,0,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,139,2026-03-01T18:00:00.000Z,ISEF,TEMPUR B,https://dum74chhmgug7.cloudfront.net/public/odWdYm9Z1bPePDnUoF9ceM.png,Sebastian Wais,15,0,1,2,1,3,3,0,ok,https://dum74chhmgug7.cloudfront.net/public/7kLwy1t4AVogoU1dkQ8t74.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,PANATHIMANKOS,https://dum74chhmgug7.cloudfront.net/public/sk3jqsZKPBotdBGtJHjT8V.png,Hernan Pacheco,13,12,1,0,1,1,5,0,ok,https://dum74chhmgug7.cloudfront.net/public/caiBtifwbSfvLyZ5ovKvyr.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,PANATHIMANKOS,https://dum74chhmgug7.cloudfront.net/public/sk3jqsZKPBotdBGtJHjT8V.png,Ezequiel Fernández Navone,7,10,1,4,1,0,3,1,ok,https://dum74chhmgug7.cloudfront.net/public/8ncATQuGaKbof73Cu8CcW3.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,PANATHIMANKOS,https://dum74chhmgug7.cloudfront.net/public/sk3jqsZKPBotdBGtJHjT8V.png,Santiago Serrano,0,3,0,0,2,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/jMHbrS6gfUrdmKxANj7qfk.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,PANATHIMANKOS,https://dum74chhmgug7.cloudfront.net/public/sk3jqsZKPBotdBGtJHjT8V.png,Gabriel Fernández Bircz,0,4,2,3,3,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/8UGMieG6avd4yUEFdLydMV.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,PANATHIMANKOS,https://dum74chhmgug7.cloudfront.net/public/sk3jqsZKPBotdBGtJHjT8V.png,Nicolas Jaime,1,0,2,1,2,0,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/gN93ixDg5xUy1QJUixSVtD.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,PANATHIMANKOS,https://dum74chhmgug7.cloudfront.net/public/sk3jqsZKPBotdBGtJHjT8V.png,Fernando Gómez Marcolin,3,4,1,0,1,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/4A6hUZc7RbuvwzgQnE8HDV.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,PANATHIMANKOS,https://dum74chhmgug7.cloudfront.net/public/sk3jqsZKPBotdBGtJHjT8V.png,Tomás Repetto,11,3,3,0,0,3,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/tGQ22Q1BVvBYUWLgTBS7u5.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,PANATHIMANKOS,https://dum74chhmgug7.cloudfront.net/public/sk3jqsZKPBotdBGtJHjT8V.png,Federico Graffigna,6,5,2,2,1,1,1,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,RUTA 7,https://dum74chhmgug7.cloudfront.net/public/tHBZzCzy4ZaBC56ZQLFYd1.png,Guido Di Tomaso,10,9,6,4,0,1,3,1,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,RUTA 7,https://dum74chhmgug7.cloudfront.net/public/tHBZzCzy4ZaBC56ZQLFYd1.png,Simon Golia,10,18,4,2,4,0,5,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,RUTA 7,https://dum74chhmgug7.cloudfront.net/public/tHBZzCzy4ZaBC56ZQLFYd1.png,Federico Triberti,5,9,0,0,0,1,0,2,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,RUTA 7,https://dum74chhmgug7.cloudfront.net/public/tHBZzCzy4ZaBC56ZQLFYd1.png,Manuel Agustin Rompani,11,6,2,1,0,0,4,3,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,RUTA 7,https://dum74chhmgug7.cloudfront.net/public/tHBZzCzy4ZaBC56ZQLFYd1.png,Benjamin De Laudo,12,14,1,0,2,0,6,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,RUTA 7,https://dum74chhmgug7.cloudfront.net/public/tHBZzCzy4ZaBC56ZQLFYd1.png,Guillermo Golia,0,5,1,2,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,RUTA 7,https://dum74chhmgug7.cloudfront.net/public/tHBZzCzy4ZaBC56ZQLFYd1.png,Iago Francisco Neer,3,2,0,0,1,1,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,140,2026-03-02T15:00:00.000Z,ISEF,RUTA 7,https://dum74chhmgug7.cloudfront.net/public/tHBZzCzy4ZaBC56ZQLFYd1.png,Tomas Blanco,0,3,0,2,3,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Tadeo Rodriguez Robledo,5,7,1,1,0,0,2,1,ok,https://dum74chhmgug7.cloudfront.net/public/oG83ZRPck4ADiqQhWMaujJ.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Brian Paine,17,7,2,1,1,0,8,1,ok,https://dum74chhmgug7.cloudfront.net/public/rAySDA4uaMy1QL6NGqQTPV.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Tomas Baccino,0,4,0,0,1,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/ndYfhnjBZZF1GjHzAuuoe5.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Felipe Redondo,6,6,2,0,1,2,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/8n4FQQjd3mXw4X5QcoPHia.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Agustin Bertoli,0,0,0,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/sX396k8M2GTjZDf8CSMYzr.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Nicolas Corra Saure,1,5,3,1,0,0,0,1,ok,https://dum74chhmgug7.cloudfront.net/public/g57t4FoYMKkD8CFviXuxiC.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Maximiliano Belza,19,6,3,5,2,5,2,0,ok,https://dum74chhmgug7.cloudfront.net/public/nAboPMJGz6L21FnCvFTETB.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Gonzalo Daniel Romano,9,6,2,0,1,3,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/mUuS9Y9DKYcQ3HC376qzPq.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Agustin Bracco,7,6,3,1,0,0,3,1,ok,https://dum74chhmgug7.cloudfront.net/public/1PqYdX54rjgnGC2zL9nwjm.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,LA BARRA,https://dum74chhmgug7.cloudfront.net/public/ea6ACMapPLHmEpDXxnF7JF.png,Guido Bignone,2,2,2,0,0,0,1,0,ok,https://dum74chhmgug7.cloudfront.net/public/aPSZuTH1wTSg46ooXELoQq.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,FERNET BACHE,https://dum74chhmgug7.cloudfront.net/public/wcd8suAgzQ7qVQZZ7szpFc.png,Recke Dylan Eian,0,6,2,0,3,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/aPSZuTH1wTSg46ooXELoQq.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,FERNET BACHE,https://dum74chhmgug7.cloudfront.net/public/wcd8suAgzQ7qVQZZ7szpFc.png,Recke Eric Axel,7,4,2,1,2,0,2,3,ok,https://dum74chhmgug7.cloudfront.net/public/aPSZuTH1wTSg46ooXELoQq.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,FERNET BACHE,https://dum74chhmgug7.cloudfront.net/public/wcd8suAgzQ7qVQZZ7szpFc.png,Palazzo Gonzalo,0,1,0,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/aPSZuTH1wTSg46ooXELoQq.jpg
TORNEO APERTURA 2026,PRIMERA C,Fecha 1,141,2026-03-02T16:30:00.000Z,ISEF,FERNET BACHE,https://dum74chhmgug7.cloudfront.net/public/wcd8suAgzQ7qVQZZ7szpFc.png,Guillermo Russo,0,1,0,0,0,0,0,0,ok,https://dum74chhmgug7.cloudfront.net/public/aPSZuTH1wTSg46ooXELoQq.jpg
